,word_guesses,first_pass,solution_words,solution
1910,,Cattedrale,,Cattedrale
1911,,COM PATO,,Compatto
1912,,Cipro,,Cipro
1913,,Coffre lirico,,Coffre lirico
1914,,con faina RE indipendenti N E R negri bar M OL ante,Confaina;re;indipendenti;negri,Confaina re indipendenti negri
1915,coda;Romolo;ori,S coda KE Romolo T ori,Scodac;k;emolto,Scodac k emolto
1916,,EM [Si posa solo la prima] = sole,Sole;medico;si;pammarere,Sole medico si pammarere
1917,il turno;era;re,S il turno LL era re,Silto;Nelloare,Silto Nelloare
1918,,Fuoriesce dal cratere CAN [Sono alle spalle degli alpini] N [Il mezzo... ha più luce] A,F;uochi;ch;uoti,Fuochi
1919,,,Oraz;oza;di;santa,Oraz oza di santa
1920,avi;tasche;onda;avi;tasche;onda;avi;tasche;onda,N avi G A tasche C onda,Navigat;a;Schooner;;Navigat;a;Schooner;;Navigat;a;Schooner,Navigat a Schooner
1921,,I con Ci,,I con Ci
1922,,[Si lavano una con l'altra] = mani,Manifeste;starter,Manifeste starter
1923,,[Fu caro a Leopardi nell'Infinito] G A [Lo onora la barba] VI [Un verbo da San Valentino],Cantico;di;San,Canto
1924,serpi;pietra;Oristano,R E serpi L pietra N Oristano,Reser;pili;pranostano,Reser pili pranostano
1925,,Abea B,,Abea B = Abebe
1926,acino;pioppo;marconi,B acino M pioppo C marconi,Bacino;Mpioppo;Cimar,Bacino Mpioppo Cimar
1927,,IF ovest I casette per passeri N A protegge il ladro,I;figli;di;Eaco,Ifigenia
1928,,Donne caritatevoli RO BA D,,Donne caritatevoli
1929,fa;Manfredi;si;fa;Manfredi;si;fa;Manfredi;si;fa;Manfredi;si,fa O Manfredi I O si,Faoman;Fredi;;Faoman;Fredi;;Faoman;Fredi;;Faoman;Fredi,Faoman Fredi
1930,,Sassano,,Sassano
1931,,TA Berna (un attrezzo con molti fori) D giro (un giro di quadrante) TO,,TA Berna (un attrezzo con molti fori) = tappo
1932,casse;Atena;mento,casse N Atena L I mento,Cassina;Talimento,Cassina Talimento
1933,,VE Libia N C,,Ve Libia N C
1934,,Gal lettera F F erbe,Galletta;refferbe;;Galletta;refferbe;;Galletta;refferbe;;Galletta;refferbe,Galletta refferbe
1935,inno;tagliare;Frascati,inno tagliare Frascati,Innotagl;arefasi,Innotagl arefasi
1936,,Berna T Alpi BE V Alti,001,Berna T Alpi BE V Alti = Berna T Alpi BE V Alti
1937,,[Fu caro a Leopardi nell'Infinito] = amore,Amorepapana;s;meli,Amore papa nasi meli
1938,,[Così sono gli Stati d' America] N [La presente è... atomica] R I [La si declama] T [Sul capo del ricercato] T O,St;atatematica;declamatos;St;atatematica;declamatos;St;atatematica;declamatos;St;atatematica;declamatos;St;atatematica;declamatos;St;atatematica;declamatos;St;atatematica;declamatos;St;atatematica;declamatos;St;atatematica;declamatos;St;atatematica;declamatos,
1939,,Costa Rica,,Costa Rica
1940,,Asta N dado R sano,Astana;Dordog;d;Ossano,Asta N dado R sano
1941,edicola;perso;ali,M edicola perso N ali T A,Medico;alpinista,Medico alpinista
1942,,con tre I questa su un,,
1943,,MED ALE N,,Medale
1944,,DOne,,Donne
1945,lì;in;re,C lì RD in ND re,Circa;di;in;NDRE,Circa di in NDRE
1946,ferro;la;si,F ferro P la S si,F;ferroplastici;R;i;sorisissione;C;i;risissione,F ferroplastici
1947,,S C C I S C I,,Scrivi
1948,,Preghiere (Vendita all' incanto) (È mezzo... alle dodici) P U (Piene fino all'orlo) MO (In quel luogo),Preghi;er;che;si;Piccola;ca;sua;casa;;Un;due;sei;sei,Preghiere (Vendita all' incanto) (È mezzo... alle dodici) P U (Piene fino all'orlo) MO (In quel luogo) = Preghiere (Vendita all' incanto) (È mezzo... alle dodici) P U (Piene fino all'orlo) MO (In quel luogo)
1949,,Bugie R I N Rodano G,Bugie R I N Rodano G<|end|><|endoftext|>,Bugie R I N Rodano G
1950,somaro;ragnaglia;Ceca;rosa;ente,S somaro NE ragnaglia PA Ceca LO rosa M ente,Ssomarone;ra;naga;liapaccheloras,Ssomarone ra naga liapaccheloras
1951,,FRA Giobbe,,FRA Giobbe
1952,,O ananas cervi Z I are,Oana;na;sceverizia,Oana na sceverizia
1953,,Siena TTO,Quattro,Siena TTO = Siena
1954,,V U L O L I,Volo Tisalpa Salpa Santo Liti<|end|><|endoftext|>,Volo
1955,snooker;oli,BI snooker P oli,Bisno;ke;erpoli,Bisno ke erpoli
1956,piatta;colla,LA piatta R colla,Lapi;tarricolla;Risi;listilissi;0;1;2;3;4;5;6;7;8;9;Zero;trillione,Lapi tarricolla
1957,,Navigatori (Battono la scogliera) = marinai,Navi;gia;in;Pi;colmi;colmi;Pi;colmi;colmi;Pi;colmi;colmi,Navi gia in
1958,aragosta;opachi,F aragosta L opachi,Fara;gostoli;;R;i;s;i;one;;C;h;i;sio;ne,Fara gostoli
1959,vasca;chi;tale,BRA vasca C chi tale,Brava;scacchista,Brava scacchista
1960,,[Lo annuncia l'alba] = Alba,Albaate;ciclacerto,Albaate ciclacerto
1961,,A CC oloni,Accoloni N T<|end|><|endoftext|>,Accoloni
1962,,V A lori,Valor;iodide;V;al;or;iod;i;de;sol;i;tedi;che;V;al;or;iod;i;de;sol;i;tedi;che,Valori
1963,,Hugh del grande schermo,Gran;tuffo;carportato,
1964,,COM USA R PU,Comùsa;RPU,Comùsa RPU
1965,oca;petto;alce;porte,GIovanni,Giovanni,GIovanni
1966,calcio;chino,BI calcio N chino,Bicar;al;incino,Bicar al incino
1967,titolo;qui;Tati,titolo ELL qui SI Tati,Titolo;Ellis,Titolo Ellis
1968,pino;gaggia;pini,P pino NI gaggia TI pini,Pipinigaggia;tipini,Pipinigaggia tipini
1969,,LEG cesta che si fissa alle spalle con due cinghie,NAPEDI,Cesta
1970,,Asta,,Asta
1971,,,Encef;aloso;stimpietosamente,Encefalo aloso stimpietosamente
1972,viole;colli;husky;colli;husky;colli,viole N colli QUA,Violenza;colliqua;0;Huskyncola;colliqua;0;Huskyncola;colliqua,Violenza colliqua
1973,,Gatti,sette;nati,Gatti
1974,,[Vuole sempre compagnia] S [Giunte in coda a tutte] DI CI [La cerca il poeta] N [Elementi noti del problema],,
1975,sno;gatti,BI sno gatti TA,Bis;no;gattitata,Bis no gattitata
1976,pesce;voi;re;oli,U pesce voi N O re G N oli,Upe;scie;onoreggi,Upe scie onoreggi
1977,,VI Donna di Praga P Le battono le campane P Lo è la gamba,Zuzana P ore P per,
1978,ala;tiara;dita,M ala T tiara G R E dita,Malatita;ragredita,Malatita ragredita
1979,,,Si;Sanson;et;marzo;d;I;fa;nui;malag;uto;ca;ti;nechan,
1980,,Oppini R Dama E NE,Opin;i;RDamaene;Opin;i;RDamaene;;Opin;i;RDamaene;;Opin;i;RDamaene;;Opin;i;RDamaene;;Opin;i;RDamaene;;Opin;i;RDamaene;;Opin;i;RDamaene,Oppini R Dama E NE = Oppini R Dama E Ne
1981,Risi;coleso;Chianti;Chianti;Chianti;Chianti,PA RISI coleso NNO,Parisi;co;leson;;Risici;ch;antica;;Parisi;ch;antica,Parisi co leson
1982,,,Partite;a;testata,Partite a testata
1983,in;campane;vasca,in campane vasca R S A,Incampa;nevosa,Incampa nevosa
1984,corna;abile,L corna CL abile,Lore;Naclabilità,Lore Naclabilità
1985,,ES [Bambinaia] [Cambia le reclute in soldati!] L A [Un abito ben poco usato] CI [Lascia correre...] SI [Del nord e del sud in Asia] [Verso l' alto] B [Arnesi del fabbro],E;Sapina;Dai;Canti;che;lassano;saper;E;Sapina;Dai;Canti;che;lassano;saper;Un;cane;che;corre;che;lassano;saper;Un;cane;che;corre;che;lassano;saper,E Sapina Dai Canti che lassano saper
1986,osti;giostra;olmo,P osti G giostra C olmo,Postiggio;stracolmo,Postiggio stracolmo
1987,,,fin;finlandici;blu;bluazzurini,fin
1988,,D E marina,,Marina
1989,,Abeka N Guevara,Abe;Kan,Abeka N Guevara = Abeba
1990,piante;rotti,S piante rotti MO,Spiante;Rottimo,Spiante Rottimo
1991,sale;coda;premi;cent,B sale C coda premi C cent BRI,Bal;saleco;da;podi;centri,Bal saleco da podi centri
1992,nota;affetto;are,MA nota affetto C C are,Man;nota;aff;ectocare,Man nota affectocare
1993,sarta;pino;ali,U sarta P pino R M ali,Usta;Rappa;Nirmali,Usta Rappa Nirmali
1994,,UO sale Dio SI,Usalo;leggi;0;Usalo;leggi,Usalo leggi
1995,raffreddare;onde,C raffreddare SF onde,Crafre;daresfonde;;R;i;s;o;l;vi,Crafre daresfonde
1996,vice;re;sardo,F vice D re N sardo,Ficare;distanzo,Ficare distanzo
1997,,O valigia LL astri,Ovali;gallastri,Ovali gallastri
